REGIÓN;SERVICIO;ITEM;CÓD BIP;NOMBRE INICIATIVA DE INVERSIÓN;ETAPA MIDESO;NUEVO/ ARRASTRE;MONTO 2015;MONTO 2016;MONTO 2017;MONTO 2018;SALDO
Araucanía;Vialidad;PROYECTOS;30059955-0;MEJORAMIENTO RUTA S-46 SECTOR: BUTACO - PUERTO DOMINGUEZ;EJECUCION;N   ;2;986.109;870.891;0;0
Araucanía;Vialidad;PROYECTOS;30069292-0;MEJORAMIENTO EN RUTA R-42 CAMINO PUREN - LUMACO, IX REGION;EJECUCION;A   ;6.123.965;110.238;0;0;0
Araucanía;Vialidad;PROYECTOS;30069292-0;MEJORAMIENTO EN RUTA R-42 CAMINO PUREN - LUMACO, IX REGION;EJECUCION;N   ;3.097;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30069606-0;REPOSICION PUENTE RAGNINTULELFU PROVINCIA DE CAUTIN, IX REGION;EJECUCION;A   ;1.154.411;1.310.251;0;0;0
Araucanía;Vialidad;PROYECTOS;30069606-0;REPOSICION PUENTE RAGNINTULELFU PROVINCIA DE CAUTIN, IX REGION;EJECUCION;N   ;149.400;112.542;0;0;0
Araucanía;Vialidad;PROYECTOS;30080831-0;REPOSICION RUTA 181-CH CURACAUTIN MALALCAHUELLO;DISEÑO;A   ;38.378;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30081153-0;CONSERVACION GLOBAL RED VIAL IX REGION, 2009 - 2011;EJECUCION;A   ;681;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30081183-0;CONSERVACION RED VIAL IX REGION 2009 - 2011;EJECUCION;A   ;48.287;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30081183-0;CONSERVACION RED VIAL IX REGION 2009 - 2011;EJECUCION;N   ;5.000;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30081373-0;REPOSICION PAVIMENTO RUTA S-51, TRAMO PADRE LAS CASAS - SAN RAMON;DISEÑO;A   ;500;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30081373-0;REPOSICION PAVIMENTO RUTA S-51, TRAMO PADRE LAS CASAS - SAN RAMON;DISEÑO;N   ;1;360.500;370.000;0;0
Araucanía;Vialidad;PROYECTOS;30081385-0;MEJORAMIENTO RUTA S-20 TEMUCO-CHOLCHOL;DISEÑO;A   ;500;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30081385-0;MEJORAMIENTO RUTA S-20 TEMUCO-CHOLCHOL;DISEÑO;N   ;1;360.500;257.500;0;0
Araucanía;Vialidad;PROYECTOS;30087246-0;CONSERVACION RED VIAL ARAUCANIA AÑO 2008;EJECUCION;A   ;78.365;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30087246-0;CONSERVACION RED VIAL ARAUCANIA AÑO 2008;EJECUCION;N   ;58.070;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30090902-0;REPOSICION RUTA S-965 CURARREHUE REIGOLIL- FLOR DEL VALLE;DISEÑO;A   ;500;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30090902-0;REPOSICION RUTA S-965 CURARREHUE REIGOLIL- FLOR DEL VALLE;DISEÑO;N   ;1;540.750;334.000;0;0
Araucanía;Vialidad;PROYECTOS;30093198-0;CONSERVACION GLOBAL MIXTA DE CAMINOS AÑOS 2010-2013 IX REGION;EJECUCION;A   ;137.741;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30098978-0;AMPLIACION RUTA 199-CH SECTOR: FREIRE-VILLARRICA;PREFACTIBILIDAD;A   ;37.503;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30099500-0;CONSERVACION GLOBAL RED VIAL ARAUCANIA 2010-2012;EJECUCION;A   ;16.158;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30101402-0;REPOSICION PUENTE NIAGARA Y ACCESOS EN RUTA S-269 PROVINCIA CAUTIN;EJECUCION;A   ;30.857;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30101577-0;CONSERVACION GLOBAL RED VIAL IX REGION AÑOS 2011-2013;EJECUCION;A   ;14.334;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30101660-0;CONSERVACION CAMINOS PLAN INDIGENA 2011-2012 IX REGION;EJECUCION;A   ;48.722;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30102084-0;CONSERVACION RED VIAL REGION DE LA ARAUCANIA 2012-2014;EJECUCION;A   ;2.674.958;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30102084-0;CONSERVACION RED VIAL REGION DE LA ARAUCANIA 2012-2014;EJECUCION;N   ;2.493.301;177.991;0;0;0
Araucanía;Vialidad;PROYECTOS;30106226-0;CONSERVACION GLOBAL MIXTO CAMINOS RED VIAL IX REGION 2011-2015;EJECUCION;A   ;1.856.353;2.081.397;50.094;0;0
Araucanía;Vialidad;PROYECTOS;30106441-0;MEJORAMIENTO RUTA S-785-T CAMINO LONCOCHE - PUENTE PAYA;EJECUCION;A   ;27.778;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30107162-0;MEJORAMIENTO RUTA S-75 SECTOR: COLICO - CABURGUA NORTE;DISEÑO;A   ;4.537;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30107182-0;CONSTRUCCION CONEXIÓN VIAL RUTA COSTERA, SECTOR PUAUCHO - CHELLE, IX REGION;DISEÑO;A   ;169.520;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30109089-0;MEJORAMIENTO RUTAS S-941 Y S/ROL, CRUCE 199 CH (PALGUIN) - LIMITE REGIONAL SUR;DISEÑO;A   ;49.648;62.875;0;0;0
Araucanía;Vialidad;PROYECTOS;30109509-0;MEJORAMIENTO RUTA INTERLAGOS SAN PEDRO - PITRUNCO - LOS RAULIES - PEDREGOSO;DISEÑO;A   ;211.857;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30112033-0;CONSERVACION DE EQUIPAMIENTO TECNOLOGICO PLAZA DE PEAJE LAS RAICES -;EJECUCION;A   ;36.219;28.001;0;0;0
Araucanía;Vialidad;PROYECTOS;30113482-0;CONSERVACION SISTEMA SEÑALIZACION INFORMATIVA IX REGION;EJECUCION;A   ;3.009;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30113703-0;CONSERVACION GLOBAL MIXTA DE CAMINOS IX REGION AÑO 2012 - 2016;EJECUCION;A   ;6.727.859;7.289.067;242.941;0;0
Araucanía;Vialidad;PROYECTOS;30113738-0;CONSERVACION CAMINOS PLAN INDIGENA 2012 - 2013 IX REGION;EJECUCION;A   ;10.001;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30122528-0;REPOSICION RUTA 181-CH,SECTOR: LIUCURA-LIMITE (PASO PINO HACHADO);EJECUCION;A   ;1.000;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30122528-0;REPOSICION RUTA 181-CH,SECTOR: LIUCURA-LIMITE (PASO PINO HACHADO);EJECUCION;N   ;2;1.330.000;3.635.000;0;0
Araucanía;Vialidad;PROYECTOS;30122907-0;MEJORAMIENTO PASADA URBANA POR VICTORIA, RUTA 181-CH;PREFACTIBILIDAD;A   ;106.110;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30123000-0;CONSERVACION GLOBAL MIXTA REGION DE LA ARAUCANIA AÑO 2013;EJECUCION;A   ;11.030.040;6.690.287;5.336.216;1.176.611;0
Araucanía;Vialidad;PROYECTOS;30123007-0;CONSERVACION RED VIAL PLAN INDIGENA REGION DE LA ARAUCANIA AÑO 2013;EJECUCION;A   ;662;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30123615-0;CONSTRUCCION CONEXION VIAL RUTA S-60 S-70 BARROS ARANA-FAJA MAISAN;PREFACTIBILIDAD;A   ;500;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30123615-0;CONSTRUCCION CONEXION VIAL RUTA S-60 S-70 BARROS ARANA-FAJA MAISAN;PREFACTIBILIDAD;N   ;1;103.000;200.000;0;0
Araucanía;Vialidad;PROYECTOS;30124912-0;MEJORAMIENTO RUTA S-31 CAJON - VILCUN - REFUGIO LLAIMA ;DISEÑO;A   ;200;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30124912-0;MEJORAMIENTO RUTA S-31 CAJON - VILCUN - REFUGIO LLAIMA ;DISEÑO;N   ;1;267.000;100.000;0;0
Araucanía;Vialidad;PROYECTOS;30126251-0;MEJORAMIENTO CAMINO BASICO INTERMEDIO VILLA BOLDOS - TOLTEN;EJECUCION;A   ;61.395;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30131058-0;CONSERVACION GLOBAL MIXTA CAMINOS RED VIAL IX REGION 2014-2018;EJECUCION;A   ;1.501.350;1.700.000;1.801.500;1.760.245;0
Araucanía;Vialidad;PROYECTOS;30131058-0;CONSERVACION GLOBAL MIXTA CAMINOS RED VIAL IX REGION 2014-2018;EJECUCION;N   ;156.600;200.000;200.000;312.623;0
Araucanía;Vialidad;PROYECTOS;30132674-0;CONSTRUCCION CONEXION VIAL RIBERA NORTE LAGO VILLARRICA S: PEDREGOSO-PUCON;PREFACTIBILIDAD;A   ;73.708;216.381;0;0;0
Araucanía;Vialidad;PROYECTOS;30135171-0;MEJORAMIENTO RUTA R-71 INSP FERNANDEZ - TERMAS TOLHUACA KM 0 AL 13,4;EJECUCION;A   ;3.188.315;423.724;0;0;0
Araucanía;Vialidad;PROYECTOS;30135171-0;MEJORAMIENTO RUTA R-71 INSP FERNANDEZ - TERMAS TOLHUACA KM 0 AL 13,4;EJECUCION;N   ;179.549;69.926;0;0;0
Araucanía;Vialidad;PROYECTOS;30135606-0;CONSERVACION RED VIAL PLAN INDIGENA REGION DE LA ARAUCANIA AÑO 2014;EJECUCION;A   ;5.642.172;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30135606-0;CONSERVACION RED VIAL PLAN INDIGENA REGION DE LA ARAUCANIA AÑO 2014;EJECUCION;N   ;3.649.624;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30135611-0;CONSERVACION REEMPLAZO ILUMINACION TUNEL LAS RAICES;EJECUCION;A   ;200;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30135611-0;CONSERVACION REEMPLAZO ILUMINACION TUNEL LAS RAICES;EJECUCION;N   ;2;554.000;0;0;0
Araucanía;Vialidad;PROYECTOS;30174772-0;CONSERVACION GLOBAL RED VIAL IX REGION, 2013-2016;EJECUCION;A   ;6.489.061;5.337.552;0;0;0
Araucanía;Vialidad;PROYECTOS;30174772-0;CONSERVACION GLOBAL RED VIAL IX REGION, 2013-2016;EJECUCION;N   ;1.341.061;2.867.232;183.000;0;0
Araucanía;Vialidad;PROYECTOS;30214323-0;MEJORAMIENTO CBI LOS YUGOS-MARTINEZ DE ROZAS, FREIRE;EJECUCION;A   ;51.504;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30224030-0;CONSERVACION RED VIAL ADMINISTRACION DIRECTA IX REGION AÑO 2015;EJECUCION;A   ;500.783;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30224030-0;CONSERVACION RED VIAL ADMINISTRACION DIRECTA IX REGION AÑO 2015;EJECUCION;N   ;6.030.183;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30231672-0;AMPLIACION RUTA S-839 (SEGUNDA FAJA AL VOLCAN) VILLARRICA;DISEÑO;A   ;500;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30231672-0;AMPLIACION RUTA S-839 (SEGUNDA FAJA AL VOLCAN) VILLARRICA;DISEÑO;N   ;1;296.000;177.800;0;0
Araucanía;Vialidad;PROYECTOS;30259274-0;CONSERVACION  CAMINOS BASICOS REGION DE LA ARAUCANIA 2014-2015;EJECUCION;A   ;2.927.659;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30259274-0;CONSERVACION  CAMINOS BASICOS REGION DE LA ARAUCANIA 2014-2015;EJECUCION;N   ;6.947.060;412.910;0;0;0
Araucanía;Vialidad;PROYECTOS;30281172-0;MEJORAMIENTO Y CONSTRUCCION RUTA S-911, S-973 RIBERA ORIENTE LAGO CA;DISEÑO;A   ;500;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30281172-0;MEJORAMIENTO Y CONSTRUCCION RUTA S-911, S-973 RIBERA ORIENTE LAGO CA;DISEÑO;N   ;1;567.250;221.000;0;0
Araucanía;Vialidad;PROYECTOS;30281323-0;REPOSICION PUENTE LA ARCADIA Y ACCESOS, ANGOL;DISEÑO;A   ;500;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30281323-0;REPOSICION PUENTE LA ARCADIA Y ACCESOS, ANGOL;DISEÑO;N   ;1;250.000;0;0;0
Araucanía;Vialidad;PROYECTOS;30287327-0;CONSERVACION SISTEMA SEÑALIZACION INFORMATIVA IX REG 2015;EJECUCION;A   ;500;0;0;0;0
Araucanía;Vialidad;PROYECTOS;30287327-0;CONSERVACION SISTEMA SEÑALIZACION INFORMATIVA IX REG 2015;EJECUCION;N   ;1;600.000;162.000;0;0
Araucanía;O. Portuarias;ESTUDIOS BÁSICOS;30122380-0;ANÁLISIS MEJORAMIENTO DESEMBOCADURA RÍO QUEULE, TOLTÉN;EJECUCION;A   ;46.855;0;0;0;0
Araucanía;O. Portuarias;PROYECTOS;30044786-0;MEJORAMIENTO PLAYA LAGO CABURGA, COMUNA DE PUCÓN;EJECUCION;A   ;500;0;0;0;0
Araucanía;O. Portuarias;PROYECTOS;30044786-0;MEJORAMIENTO PLAYA LAGO CABURGA, COMUNA DE PUCÓN;EJECUCION;N   ;605.000;1.110.058;0;0;0
Araucanía;O. Portuarias;PROYECTOS;30061506-0;HABILITACIÓN PLAYA PUCARÁ VILLARRICA;EJECUCION;A   ;23.752;0;0;0;0
Araucanía;O. Portuarias;PROYECTOS;30081224-0;MEJORAMIENTO PLAYA VILLA  ICALMA, LAGO ICALMA LONQUIMAY;DISEÑO;N   ;69.955;53.784;0;0;0
Araucanía;O. Portuarias;PROYECTOS;30083732-0;MEJORAMIENTO PLAYAS LICAN RAY, LAGO CALAFQUÉN, VILLARRICA;DISEÑO;N   ;107.521;63.253;0;0;0
Araucanía;O. Portuarias;PROYECTOS;30101425-0;CONSERVACIÓN OBRAS PORTUARIAS MENORES REGIÓN DE LA ARAUCANÍA;EJECUCION;A   ;500;0;0;0;0
Araucanía;O. Portuarias;PROYECTOS;30101425-0;CONSERVACIÓN OBRAS PORTUARIAS MENORES REGIÓN DE LA ARAUCANÍA;EJECUCION;N   ;758.868;500.000;0;0;0
Araucanía;O. Portuarias;PROYECTOS;30120929-0;MEJORAMIENTO PLAYA GRANDE LICAN RAY;EJECUCION;A   ;451.500;871.000;0;0;0
Araucanía;O. Portuarias;PROYECTOS;30133906-0;MEJORAMIENTO BORDE COSTERO PUERTO SAAVEDRA, SAAVEDRA;DISEÑO;N   ;30.000;110.000;0;0;0
Araucanía;O. Portuarias;PROYECTOS;30308074-0;MEJORAMIENTO BORDE LACUSTRE PARQUE SANTUARIO LA POZA II PUCON;EJECUCION;N   ;50.000;500.000;0;0;0
Araucanía;Aeropuertos;PROYECTOS;30121353-0;AMPLIACION PISTA AERÓDROMO LOS CONFINES. ANGOL, IX REGIÓN.;EJECUCION;N   ;101.000;0;0;0;0
Araucanía;Aeropuertos;PROYECTOS;30227878-0;NORMALIZACIÓN ÁREA LIBRE DE OBSTACULOS NUEVO AERÓDROMO IX REGIÓN;EJECUCION;A   ;297.504;35.700;15.470;7.497;0
Araucanía;Adm.Sist.Concesiones;PROYECTOS;29000030-0;AMPLIACION, REHABILITACION Y MEJORAMIENTO DE LA RUTA 5 COLLIPULLI-TEMUCO (INSPECCION FISCAL);EJECUCION;A   ;124.356;0;0;0;0
Araucanía;Adm.Sist.Concesiones;PROYECTOS;29000030-0;AMPLIACION, REHABILITACION Y MEJORAMIENTO DE LA RUTA 5 COLLIPULLI-TEMUCO (INSPECCION FISCAL);EJECUCION;N   ;209.606;388.890;388.890;104.000;0
Araucanía;Adm.Sist.Concesiones;PROYECTOS;29000032-0;RUTA 5 COLLIPULLI - TEMUCO (COMPENSACIONES SISTEMA NUEVAS INVERSIONES);EJECUCION;A   ;84.111;190.820;71.327;68.060;463.670
Araucanía;Adm.Sist.Concesiones;PROYECTOS;29000032-0;RUTA 5 COLLIPULLI - TEMUCO (COMPENSACIONES SISTEMA NUEVAS INVERSIONES);EJECUCION;N   ;1.668.571;0;0;0;0
Araucanía;Adm.Sist.Concesiones;PROYECTOS;29000159-0;NUEVO AEROPUERTO IX REGION ( INSPECCION FISCAL);EJECUCION;A   ;186.095;131.650;32.913;0;0
Araucanía;Adm.Sist.Concesiones;PROYECTOS;29000208-0;-- RUTA 5 TRAMO COLLIPULLI - TEMUCO (ESTUDIOS) --;EJECUCION;N   ;24.104;1.728;0;0;0
Araucanía;Adm.Sist.Concesiones;PROYECTOS;29000248-0;RUTA 5 TRAMO COLLIPULLI - TEMUCO (EXPROPIACIONES);EJECUCION;A   ;105.150;0;0;0;0
Araucanía;Adm.Sist.Concesiones;PROYECTOS;29000278-0;NUEVO AEROPUERTO DE LA REGIÓN DE LA ARAUCANÍA (EXPROPIACIONES);EJECUCION;A   ;565.514;0;0;0;0
Araucanía;Adm.Sist.Concesiones;PROYECTOS;29000278-0;NUEVO AEROPUERTO DE LA REGIÓN DE LA ARAUCANÍA (EXPROPIACIONES);EJECUCION;N   ;1.036.522;0;0;0;0
Araucanía;Adm.Sist.Concesiones;PROYECTOS;29000443-0;NUEVO AEROPUERTO DE LA REGIÓN DE LA ARAUCANÍA (OBRAS DE ARTE);EJECUCION;A   ;10.069;0;0;0;0
Araucanía;Adm.Sist.Concesiones;PROYECTOS;29000443-0;NUEVO AEROPUERTO DE LA REGIÓN DE LA ARAUCANÍA (OBRAS DE ARTE);EJECUCION;N   ;2.728;0;0;0;0
Araucanía;Adm.Sist.Concesiones;PROYECTOS;29000468-0;NUEVO AEROPUERTO IX REGIÓN (SUBSIDIO);EJECUCION;A   ;246.800;240.237;240.237;240.237;2.014.342
Araucanía;Agua Potable Rural;PROYECTOS;30007611-0;INSTALACION SISTEMA APR CUI CUI CURA FREIRE;EJECUCION;A   ;233.703;0;0;0;0
Araucanía;Agua Potable Rural;PROYECTOS;30035402-0;REPOSICIÓN SISTEMA AGUA POTABLE TIJERAL, RENAICO;EJECUCION;A   ;547.208;0;0;0;0
Araucanía;Agua Potable Rural;PROYECTOS;30045293-0;MEJORAMIENTO INTEGRAL SISTEMA AGUA POTABLE RURAL PIDIMA, ERCILLA;EJECUCION;A   ;210.229;0;0;0;0
Araucanía;Agua Potable Rural;PROYECTOS;30131494-0;REPOSICIÓN Y AMPLIACIÓN SISTEMA AGUA POTABLE PUMALAL, LAUTARO;EJECUCION;A   ;1.048.751;65.205;0;0;0
Araucanía;Agua Potable Rural;PROYECTOS;30132190-0;REPOSICIÓN Y AMPLIACIÓN SISTEMA AGUA POTABLE RURAL QUETROLEUFU, PUCÓN;EJECUCION;A   ;1.034.193;0;0;0;0
Araucanía;Agua Potable Rural;PROYECTOS;30136874-0;MEJORAMIENTO Y AMPLIACIÓN SISTEMA AGUA POTABLE PIRCUNCHE, VILCÚN;EJECUCION;A   ;513.106;62.650;0;0;0
Araucanía;Agua Potable Rural;PROYECTOS;30137363-0;CONSTRUCCIÓN SISTEMA AGUA POTABLE RURAL CALFUCO, FREIRE;EJECUCION;A   ;698.207;35.496;0;0;0
Araucanía;Agua Potable Rural;PROYECTOS;30166572-0;CONSTRUCCIÓN SISTEMA AGUA POTABLE RURAL CURILEO, VILCÚN;EJECUCION;A   ;958.174;57.250;0;0;0
Araucanía;Agua Potable Rural;PROYECTOS;30171523-0;CONSTRUCCIÓN SISTEMA AGUA POTABLE RURAL PUQUEREO, FREIRE;EJECUCION;A   ;1.064.640;50.775;0;0;0
Araucanía;Agua Potable Rural;PROYECTOS;30172624-0;CONSTRUCCIÓN SISTEMA AGUA POTABLE RURAL HUAPITRIO, COLLIPULLI;EJECUCION;A   ;1.079.780;175.339;0;0;0
Araucanía;Agua Potable Rural;PROYECTOS;30174873-0;CONSTRUCCIÓN SISTEMA AGUA POTABLE RURAL HUAQUI, LONCOCHE;EJECUCION;N   ;783.872;0;0;0;0
Araucanía;Agua Potable Rural;PROYECTOS;30227424-0;CONSTRUCCIÓN SISTEMA AGUA POTABLE ZANJÓN SECO Y CANDELARIA, PUCÓN;EJECUCION;N   ;657.576;0;0;0;0
Araucanía;Agua Potable Rural;PROYECTOS;30238522-0;CONSTRUCCIÓN SISTEMA AGUA POTABLE RURAL SAN RAMÓN, LONCOCHE;EJECUCION;N   ;1.019.384;0;0;0;0
Araucanía;Agua Potable Rural;PROYECTOS;30293723-0;MEJORAMIENTO SISTEMA AGUA POTABLE RURAL BOTROLHUE, TEMUCO;EJECUCION;N   ;418.736;0;0;0;0
Araucanía;D.G. Aguas;PROYECTOS;30122311-0;AMPLIACIÓN Y MEJORAMIENTO RED FLUVIOMÉTRICA PROVINCIAS DE MALLECO Y CAUTÍN;EJECUCION;A   ;77.434;0;0;0;0
Araucanía;D.G. Aguas;PROYECTOS;30122311-0;AMPLIACIÓN Y MEJORAMIENTO RED FLUVIOMÉTRICA PROVINCIAS DE MALLECO Y CAUTÍN;EJECUCION;N   ;204.581;0;0;0;0
Los Ríos;Arquitectura;PROYECTOS;30309972-0;MEJORAMIENTO Y AMPLIACION EDIFICIO MOP SEGUNDA ETAPA VALDIVIA;DISEÑO;A   ;1.880;0;0;0;0
Los Ríos;Arquitectura;PROYECTOS;30309972-0;MEJORAMIENTO Y AMPLIACION EDIFICIO MOP SEGUNDA ETAPA VALDIVIA;DISEÑO;N   ;76.000;20.300;0;0;0
Los Ríos;Obras Hidráulicas;PROYECTOS;30092632-0;CONSERVACION DEFENSAS FLUVIALES RIO LLOLLELHUE Y RADIMADI, LA UNION;EJECUCION;A   ;120.000;0;0;0;0
Los Ríos;Obras Hidráulicas;PROYECTOS;30092632-0;CONSERVACION DEFENSAS FLUVIALES RIO LLOLLELHUE Y RADIMADI, LA UNION;EJECUCION;N   ;485.300;135.000;0;0;0
Los Ríos;Obras Hidráulicas;PROYECTOS;30106430-0;CONSTRUCCION EVACUACIÓN DE AGUAS LLUVIA VALDIVIA;EJECUCION;N   ;340.300;2.388.857;0;0;0
Los Ríos;Obras Hidráulicas;PROYECTOS;30122083-0;CONSERVACION RED PRIMARIA COLECTORES VALDIVIA (2013-2015);EJECUCION;A   ;2.650;0;0;0;0
Los Ríos;Obras Hidráulicas;PROYECTOS;30122084-0;CONSERVACION DE RIBERAS DE CAUCES NATURALES, XIV REGIÓN (2013 - 2015);EJECUCION;A   ;195.650;0;0;0;0
Los Ríos;Obras Hidráulicas;PROYECTOS;30131945-0;CONSERVACION MANEJO DE CAUCES RIO CRUCES SAN JOSE DE LA MARIQUINA;DISEÑO;N   ;70.300;130.000;0;0;0
Los Ríos;Obras Hidráulicas;PROYECTOS;30297830-0;CONSERVACION DE RIBERAS DE CAUCES NATURALES XIV REGIÓN;EJECUCION;N   ;100.000;0;0;0;0
Los Ríos;Obras Hidráulicas;PROYECTOS;30309774-0;CONSERVACION RED PRIMARIA DE COLECTORES DE LA REGIÓN DE LOS RÍOS;EJECUCION;N   ;190.077;0;0;0;0
Los Ríos;Vialidad;PROYECTOS;20157627-0;MEJORAMIENTO PASADA POR VALDIVIA EJE PEDRO AGUIRRE CERDA;EJECUCION;A   ;115.060;0;0;0;0
Los Ríos;Vialidad;PROYECTOS;20177439-0;REPOSICION PUENTE RIO BUENO EN RUTA T-71;EJECUCION;A   ;6.901.679;1.198.933;0;0;0
Los Ríos;Vialidad;PROYECTOS;20177439-0;REPOSICION PUENTE RIO BUENO EN RUTA T-71;EJECUCION;N   ;206.603;0;0;0;0
Los Ríos;Vialidad;PROYECTOS;20190030-0;MEJORAMIENTO CONSTRUCCION CONEXION VIAL T-775 SECTOR CRUCE T-75 (PUERTO NUEVO) - T-85 (QUILLAICO);EJECUCION;A   ;8.961.170;0;0;0;0
Los Ríos;Vialidad;PROYECTOS;20190030-0;MEJORAMIENTO CONSTRUCCION CONEXION VIAL T-775 SECTOR CRUCE T-75 (PUERTO NUEVO) - T-85 (QUILLAICO);EJECUCION;N   ;17.172;0;0;0;0
Los Ríos;Vialidad;PROYECTOS;30057800-0;MEJORAMIENTO RUTA T-85 VARIOS TRAMOS EN LAGO RANCO - CALCURRUPE;EJECUCION;A   ;4.439.169;0;0;0;0
Los Ríos;Vialidad;PROYECTOS;30061661-0;MEJORAMIENTO RUTA T-35, LOS LAGOS VALDIVIA SECTOR: ANTILHUE - VALDIVIA;EJECUCION;A   ;230.501;0;0;0;0
Los Ríos;Vialidad;PROYECTOS;30062890-0;CONSTRUCCION PUENTE CAU CAU Y ACCESOS, VALDIVIA;EJECUCION;A   ;2.143.467;0;0;0;0
Los Ríos;Vialidad;PROYECTOS;30070463-0;CONSTRUCCION CIRCUNVALACION VALDIVIA Y PUENTE SANTA ELVIRA;EJECUCION;A   ;14.639.551;0;0;0;0
Los Ríos;Vialidad;PROYECTOS;30070463-0;CONSTRUCCION CIRCUNVALACION VALDIVIA Y PUENTE SANTA ELVIRA;EJECUCION;N   ;5.726;0;0;0;0
Los Ríos;Vialidad;PROYECTOS;30071390-0;MEJORAMIENTO RUTAS S/ROL, T-981-U SECTOR CRUCERO - ENTRELAGOS;EJECUCION;A   ;1.000;0;0;0;0
Los Ríos;Vialidad;PROYECTOS;30071390-0;MEJORAMIENTO RUTAS S/ROL, T-981-U SECTOR CRUCERO - ENTRELAGOS;EJECUCION;N   ;2;3.450.000;6.025.000;5.204.000;0
Los Ríos;Vialidad;PROYECTOS;30072725-0;REPOSICION RUTAS T-47 Y T-45 SECTOR CHOSHUENCO - RIÑIHUE;DISEÑO;A   ;13.642;0;0;0;0
Los Ríos;Vialidad;PROYECTOS;30077029-0;CONSTRUCCION SEGUNDO ACCESO A SAN JOSE DE LA MARIQUINA;DISEÑO;N   ;1;152.800;265.250;0;0
Los Ríos;Vialidad;PROYECTOS;30080515-0;MEJORAMIENTO RUTAS 203-201-CH SECTOR: PANGUIPULLI-COÑARIPE II;EJECUCION;A   ;150.000;0;0;0;0
Los Ríos;Vialidad;PROYECTOS;30080515-0;MEJORAMIENTO RUTAS 203-201-CH SECTOR: PANGUIPULLI-COÑARIPE II;EJECUCION;N   ;1.073.000;6.600.700;0;0;0
Los Ríos;Vialidad;PROYECTOS;30080601-0;REPOSICION PAV. RUTA T-85 S: RIO BUENO - CAYURRUCA;EJECUCION;A   ;36.502;0;0;0;0
Los Ríos;Vialidad;PROYECTOS;30080601-0;REPOSICION PAV. RUTA T-85 S: RIO BUENO - CAYURRUCA;EJECUCION;N   ;1.180.000;6.960.000;2.000.000;0;0
Los Ríos;Vialidad;PROYECTOS;30080931-0;CONSTRUCCION CONEXIÓN VIAL RUTA COSTERA SECTOR MEHUIN - NIEBLA;DISEÑO;A   ;500;0;0;0;0
Los Ríos;Vialidad;PROYECTOS;30080931-0;CONSTRUCCION CONEXIÓN VIAL RUTA COSTERA SECTOR MEHUIN - NIEBLA;DISEÑO;N   ;1;618.000;515.000;0;0
Los Ríos;Vialidad;PROYECTOS;30081051-0;MEJORAMIENTO RUTA 203-CH SECTOR:CHOSHUENCO-PUERTO FUY;EJECUCION;A   ;100;0;0;0;0
Los Ríos;Vialidad;PROYECTOS;30081051-0;MEJORAMIENTO RUTA 203-CH SECTOR:CHOSHUENCO-PUERTO FUY;EJECUCION;N   ;2.040.000;7.470.560;0;0;0
Los Ríos;Vialidad;PROYECTOS;30082773-0;CONSERVACION GLOBAL RED VIAL XIV REGION DE LOS RIOS AÑOS 2009-2011;EJECUCION;A   ;874.775;0;0;0;0
